Time(s),Frequency(Hz)
2.076367187500000000e+01,5.120000000000000000e+02
2.076562500000000000e+01,2.560000000000000000e+02
2.076757812500000000e+01,2.560000000000000000e+02
2.076953125000000000e+01,2.560000000000000000e+02
2.077148437500000000e+01,6.400000000000000000e+02
2.077343750000000000e+01,0.000000000000000000e+00
2.077539062500000000e+01,2.560000000000000000e+02
2.077734375000000000e+01,3.840000000000000000e+02
2.077929687500000000e+01,3.840000000000000000e+02
2.078125000000000000e+01,5.120000000000000000e+02
2.078320312500000000e+01,5.120000000000000000e+02
2.078515625000000000e+01,5.120000000000000000e+02
2.078710937500000000e+01,5.120000000000000000e+02
2.078906250000000000e+01,5.120000000000000000e+02
2.079101562500000000e+01,2.560000000000000000e+02
2.079296875000000000e+01,2.560000000000000000e+02
2.079492187500000000e+01,2.560000000000000000e+02
2.079687500000000000e+01,2.560000000000000000e+02
2.079882812500000000e+01,3.840000000000000000e+02
2.080078125000000000e+01,2.560000000000000000e+02
2.080273437500000000e+01,2.560000000000000000e+02
2.080468750000000000e+01,2.560000000000000000e+02
2.080664062500000000e+01,2.560000000000000000e+02
2.080859375000000000e+01,0.000000000000000000e+00
2.081054687500000000e+01,1.280000000000000000e+02
2.081250000000000000e+01,2.560000000000000000e+02
2.081445312500000000e+01,2.560000000000000000e+02
2.081640625000000000e+01,2.560000000000000000e+02
2.081835937500000000e+01,2.560000000000000000e+02
2.082031250000000000e+01,2.560000000000000000e+02
2.082226562500000000e+01,2.560000000000000000e+02
2.082421875000000000e+01,2.560000000000000000e+02
2.082617187500000000e+01,3.840000000000000000e+02
2.082812500000000000e+01,2.560000000000000000e+02
2.083007812500000000e+01,2.560000000000000000e+02
2.083203125000000000e+01,2.560000000000000000e+02
2.083398437500000000e+01,2.560000000000000000e+02
2.083593750000000000e+01,2.560000000000000000e+02
2.083789062500000000e+01,2.560000000000000000e+02
2.083984375000000000e+01,2.560000000000000000e+02
2.084179687500000000e+01,2.560000000000000000e+02
2.084375000000000000e+01,2.560000000000000000e+02
2.084570312500000000e+01,2.560000000000000000e+02
2.084765625000000000e+01,1.280000000000000000e+02
2.084960937500000000e+01,1.280000000000000000e+02
2.085156250000000000e+01,1.280000000000000000e+02
2.085351562500000000e+01,1.280000000000000000e+02
2.085546875000000000e+01,1.280000000000000000e+02
2.085742187500000000e+01,2.560000000000000000e+02
2.085937500000000000e+01,1.280000000000000000e+02
2.086132812500000000e+01,2.560000000000000000e+02
2.086328125000000000e+01,7.680000000000000000e+02
2.086523437500000000e+01,1.280000000000000000e+02
2.086718750000000000e+01,1.280000000000000000e+02
2.086914062500000000e+01,2.560000000000000000e+02
2.087109375000000000e+01,2.560000000000000000e+02
2.087304687500000000e+01,3.840000000000000000e+02
2.087500000000000000e+01,2.560000000000000000e+02
2.087695312500000000e+01,2.560000000000000000e+02
2.087890625000000000e+01,2.560000000000000000e+02
2.088085937500000000e+01,2.560000000000000000e+02
2.088281250000000000e+01,1.280000000000000000e+02
2.088476562500000000e+01,2.560000000000000000e+02
2.088671875000000000e+01,1.280000000000000000e+02
2.088867187500000000e+01,5.120000000000000000e+02
2.089062500000000000e+01,1.280000000000000000e+02
2.089257812500000000e+01,1.280000000000000000e+02
2.089453125000000000e+01,1.280000000000000000e+02
2.089648437500000000e+01,2.560000000000000000e+02
2.089843750000000000e+01,1.280000000000000000e+02
2.090039062500000000e+01,0.000000000000000000e+00
2.090234375000000000e+01,1.280000000000000000e+02
2.090429687500000000e+01,1.280000000000000000e+02
2.090625000000000000e+01,3.840000000000000000e+02
2.090820312500000000e+01,3.840000000000000000e+02
2.091015625000000000e+01,2.560000000000000000e+02
2.091210937500000000e+01,2.560000000000000000e+02
2.091406250000000000e+01,0.000000000000000000e+00
2.091601562500000000e+01,0.000000000000000000e+00
2.091796875000000000e+01,5.120000000000000000e+02
2.091992187500000000e+01,3.840000000000000000e+02
2.092187500000000000e+01,2.560000000000000000e+02
2.092382812500000000e+01,1.280000000000000000e+02
2.092578125000000000e+01,1.280000000000000000e+02
2.092773437500000000e+01,1.280000000000000000e+02
2.092968750000000000e+01,1.280000000000000000e+02
2.093164062500000000e+01,1.408000000000000000e+03
2.093359375000000000e+01,2.560000000000000000e+02
2.093554687500000000e+01,2.560000000000000000e+02
2.093750000000000000e+01,2.560000000000000000e+02
2.093945312500000000e+01,3.840000000000000000e+02
2.094140625000000000e+01,2.560000000000000000e+02
2.094335937500000000e+01,2.560000000000000000e+02
2.094531250000000000e+01,2.560000000000000000e+02
2.094726562500000000e+01,3.840000000000000000e+02
2.094921875000000000e+01,2.560000000000000000e+02
2.095117187500000000e+01,2.560000000000000000e+02
2.095312500000000000e+01,2.560000000000000000e+02
2.095507812500000000e+01,3.840000000000000000e+02
2.095703125000000000e+01,5.120000000000000000e+02
2.095898437500000000e+01,5.120000000000000000e+02
2.096093750000000000e+01,5.120000000000000000e+02
2.096289062500000000e+01,5.120000000000000000e+02
2.096484375000000000e+01,0.000000000000000000e+00
2.096679687500000000e+01,1.280000000000000000e+02
2.096875000000000000e+01,2.560000000000000000e+02
2.097070312500000000e+01,1.280000000000000000e+02
2.097265625000000000e+01,5.120000000000000000e+02
2.097460937500000000e+01,5.120000000000000000e+02
2.097656250000000000e+01,3.840000000000000000e+02
2.097851562500000000e+01,0.000000000000000000e+00
2.098046875000000000e+01,3.840000000000000000e+02
2.098242187500000000e+01,6.400000000000000000e+02
2.098437500000000000e+01,7.680000000000000000e+02
2.098632812500000000e+01,7.680000000000000000e+02
2.098828125000000000e+01,0.000000000000000000e+00
2.099023437500000000e+01,0.000000000000000000e+00
2.099218750000000000e+01,0.000000000000000000e+00
2.099414062500000000e+01,5.120000000000000000e+02
2.099609375000000000e+01,3.840000000000000000e+02
2.099804687500000000e+01,2.560000000000000000e+02
2.100000000000000000e+01,2.560000000000000000e+02
2.100195312500000000e+01,2.560000000000000000e+02
2.100390625000000000e+01,2.560000000000000000e+02
2.100585937500000000e+01,2.560000000000000000e+02
2.100781250000000000e+01,2.560000000000000000e+02
2.100976562500000000e+01,6.400000000000000000e+02
2.101171875000000000e+01,1.280000000000000000e+02
2.101367187500000000e+01,1.024000000000000000e+03
2.101562500000000000e+01,1.280000000000000000e+02
2.101757812500000000e+01,1.280000000000000000e+02
2.101953125000000000e+01,1.280000000000000000e+02
2.102148437500000000e+01,1.280000000000000000e+02
2.102343750000000000e+01,0.000000000000000000e+00
2.102539062500000000e+01,6.400000000000000000e+02
2.102734375000000000e+01,2.560000000000000000e+02
2.102929687500000000e+01,6.400000000000000000e+02
2.103125000000000000e+01,7.680000000000000000e+02
2.103320312500000000e+01,7.680000000000000000e+02
2.103515625000000000e+01,2.560000000000000000e+02
2.103710937500000000e+01,3.840000000000000000e+02
2.103906250000000000e+01,3.840000000000000000e+02
2.104101562500000000e+01,3.840000000000000000e+02
2.104296875000000000e+01,2.560000000000000000e+02
2.104492187500000000e+01,2.560000000000000000e+02
2.104687500000000000e+01,2.560000000000000000e+02
2.104882812500000000e+01,5.120000000000000000e+02
2.105078125000000000e+01,2.560000000000000000e+02
2.105273437500000000e+01,2.560000000000000000e+02
2.105468750000000000e+01,3.840000000000000000e+02
2.105664062500000000e+01,5.120000000000000000e+02
2.105859375000000000e+01,8.960000000000000000e+02
2.106054687500000000e+01,8.960000000000000000e+02
2.106250000000000000e+01,2.560000000000000000e+02
2.106445312500000000e+01,2.560000000000000000e+02
2.106640625000000000e+01,2.560000000000000000e+02
2.106835937500000000e+01,2.560000000000000000e+02
2.107031250000000000e+01,2.560000000000000000e+02
2.107226562500000000e+01,2.560000000000000000e+02
2.107421875000000000e+01,2.560000000000000000e+02
2.107617187500000000e+01,2.560000000000000000e+02
2.107812500000000000e+01,5.120000000000000000e+02
2.108007812500000000e+01,2.560000000000000000e+02
2.108203125000000000e+01,2.560000000000000000e+02
2.108398437500000000e+01,2.560000000000000000e+02
2.108593750000000000e+01,1.280000000000000000e+02
2.108789062500000000e+01,1.280000000000000000e+02
2.108984375000000000e+01,1.280000000000000000e+02
2.109179687500000000e+01,5.120000000000000000e+02
2.109375000000000000e+01,3.840000000000000000e+02
2.109570312500000000e+01,2.560000000000000000e+02
2.109765625000000000e+01,2.560000000000000000e+02
2.109960937500000000e+01,3.840000000000000000e+02
2.110156250000000000e+01,5.120000000000000000e+02
2.110351562500000000e+01,2.560000000000000000e+02
2.110546875000000000e+01,2.560000000000000000e+02
2.110742187500000000e+01,2.560000000000000000e+02
2.110937500000000000e+01,2.560000000000000000e+02
2.111132812500000000e+01,2.560000000000000000e+02
2.111328125000000000e+01,2.560000000000000000e+02
2.111523437500000000e+01,2.560000000000000000e+02
2.111718750000000000e+01,7.680000000000000000e+02
2.111914062500000000e+01,7.680000000000000000e+02
2.112109375000000000e+01,6.400000000000000000e+02
2.112304687500000000e+01,0.000000000000000000e+00
2.112500000000000000e+01,1.280000000000000000e+02
2.112695312500000000e+01,1.280000000000000000e+02
2.112890625000000000e+01,1.280000000000000000e+02
2.113085937500000000e+01,1.280000000000000000e+02
2.113281250000000000e+01,1.280000000000000000e+02
2.113476562500000000e+01,2.560000000000000000e+02
2.113671875000000000e+01,2.560000000000000000e+02
2.113867187500000000e+01,5.120000000000000000e+02
2.114062500000000000e+01,0.000000000000000000e+00
2.114257812500000000e+01,0.000000000000000000e+00
2.114453125000000000e+01,2.560000000000000000e+02
2.114648437500000000e+01,2.560000000000000000e+02
2.114843750000000000e+01,0.000000000000000000e+00
2.115039062500000000e+01,3.840000000000000000e+02
2.115234375000000000e+01,2.560000000000000000e+02
2.115429687500000000e+01,2.560000000000000000e+02
2.115625000000000000e+01,3.840000000000000000e+02
2.115820312500000000e+01,1.280000000000000000e+02
2.116015625000000000e+01,2.560000000000000000e+02
2.116210937500000000e+01,1.280000000000000000e+02
2.116406250000000000e+01,2.560000000000000000e+02
2.116601562500000000e+01,2.560000000000000000e+02
2.116796875000000000e+01,2.560000000000000000e+02
2.116992187500000000e+01,2.560000000000000000e+02
2.117187500000000000e+01,7.680000000000000000e+02
2.117382812500000000e+01,1.280000000000000000e+02
2.117578125000000000e+01,2.560000000000000000e+02
2.117773437500000000e+01,2.560000000000000000e+02
2.117968750000000000e+01,2.560000000000000000e+02
2.118164062500000000e+01,2.560000000000000000e+02
2.118359375000000000e+01,1.280000000000000000e+02
2.118554687500000000e+01,2.560000000000000000e+02
2.118750000000000000e+01,2.560000000000000000e+02
2.118945312500000000e+01,8.960000000000000000e+02
2.119140625000000000e+01,1.024000000000000000e+03
2.119335937500000000e+01,2.560000000000000000e+02
2.119531250000000000e+01,2.560000000000000000e+02
2.119726562500000000e+01,0.000000000000000000e+00
2.119921875000000000e+01,1.280000000000000000e+02
2.120117187500000000e+01,2.560000000000000000e+02
2.120312500000000000e+01,2.560000000000000000e+02
2.120507812500000000e+01,2.560000000000000000e+02
2.120703125000000000e+01,2.560000000000000000e+02
2.120898437500000000e+01,2.560000000000000000e+02
2.121093750000000000e+01,2.560000000000000000e+02
2.121289062500000000e+01,2.560000000000000000e+02
2.121484375000000000e+01,2.560000000000000000e+02
2.121679687500000000e+01,3.840000000000000000e+02
2.121875000000000000e+01,3.840000000000000000e+02
2.122070312500000000e+01,7.680000000000000000e+02
2.122265625000000000e+01,0.000000000000000000e+00
2.122460937500000000e+01,0.000000000000000000e+00
2.122656250000000000e+01,6.400000000000000000e+02
2.122851562500000000e+01,8.960000000000000000e+02
2.123046875000000000e+01,0.000000000000000000e+00
2.123242187500000000e+01,1.280000000000000000e+02
2.123437500000000000e+01,1.280000000000000000e+02
2.123632812500000000e+01,1.280000000000000000e+02
2.123828125000000000e+01,5.120000000000000000e+02
2.124023437500000000e+01,6.400000000000000000e+02
2.124218750000000000e+01,6.400000000000000000e+02
2.124414062500000000e+01,5.120000000000000000e+02
2.124609375000000000e+01,3.840000000000000000e+02
2.124804687500000000e+01,2.560000000000000000e+02
2.125000000000000000e+01,3.840000000000000000e+02
2.125195312500000000e+01,5.120000000000000000e+02
2.125390625000000000e+01,3.840000000000000000e+02
2.125585937500000000e+01,2.560000000000000000e+02
2.125781250000000000e+01,0.000000000000000000e+00
2.125976562500000000e+01,0.000000000000000000e+00
2.126171875000000000e+01,5.120000000000000000e+02
2.126367187500000000e+01,3.840000000000000000e+02
2.126562500000000000e+01,3.840000000000000000e+02
2.126757812500000000e+01,5.120000000000000000e+02
2.126953125000000000e+01,3.840000000000000000e+02
2.127148437500000000e+01,2.560000000000000000e+02
2.127343750000000000e+01,1.280000000000000000e+02
2.127539062500000000e+01,8.960000000000000000e+02
2.127734375000000000e+01,7.680000000000000000e+02
2.127929687500000000e+01,2.560000000000000000e+02
2.128125000000000000e+01,2.560000000000000000e+02
2.128320312500000000e+01,6.400000000000000000e+02
2.128515625000000000e+01,2.560000000000000000e+02
2.128710937500000000e+01,5.120000000000000000e+02
2.128906250000000000e+01,6.400000000000000000e+02
2.129101562500000000e+01,7.680000000000000000e+02
2.129296875000000000e+01,6.400000000000000000e+02
2.129492187500000000e+01,5.120000000000000000e+02
2.129687500000000000e+01,3.840000000000000000e+02
2.129882812500000000e+01,3.840000000000000000e+02
2.130078125000000000e+01,6.400000000000000000e+02
2.130273437500000000e+01,5.120000000000000000e+02
2.130468750000000000e+01,3.840000000000000000e+02
2.130664062500000000e+01,2.560000000000000000e+02
2.130859375000000000e+01,2.560000000000000000e+02
2.131054687500000000e+01,2.560000000000000000e+02
2.131250000000000000e+01,1.280000000000000000e+02
2.131445312500000000e+01,1.280000000000000000e+02
2.131640625000000000e+01,7.680000000000000000e+02
2.131835937500000000e+01,8.960000000000000000e+02
2.132031250000000000e+01,7.680000000000000000e+02
2.132226562500000000e+01,7.680000000000000000e+02
2.132421875000000000e+01,5.120000000000000000e+02
2.132617187500000000e+01,5.120000000000000000e+02
2.132812500000000000e+01,1.280000000000000000e+02
2.133007812500000000e+01,2.560000000000000000e+02
2.133203125000000000e+01,2.560000000000000000e+02
2.133398437500000000e+01,1.280000000000000000e+02
2.133593750000000000e+01,2.560000000000000000e+02
2.133789062500000000e+01,2.560000000000000000e+02
2.133984375000000000e+01,2.560000000000000000e+02
2.134179687500000000e+01,2.560000000000000000e+02
2.134375000000000000e+01,5.120000000000000000e+02
2.134570312500000000e+01,6.400000000000000000e+02
2.134765625000000000e+01,7.680000000000000000e+02
2.134960937500000000e+01,2.560000000000000000e+02
